  -1.2933607238719211       -1.4673947663346134       -1.9943291952124504        1.3185539050329944        1.9524600514371733        1.8409092255213824        2.0834265489998280        1.6904707579495903        1.8725071812464118        1.0325456691219517       -1.6147130904448042      -0.82480143056467081       -1.2225345599747848        1.0861830945797832       -2.0399437015313882       -2.0881039708498510       -1.3353590524523666        1.5465292440478817       -1.0965342607110484        1.2346419733683902        1.8141661374586642       -1.6386352778687987       -1.7872028023895496        1.3836685489407974       -1.5620011313855440       -1.1506619554509454       -1.8261601049392444        1.1828548782046824        1.9904656693585669       -1.3883010650118224       -1.4352433627321315        1.9080157723200564       -1.6686742010988713       -1.7053690064252194        1.5179543377501388        1.4218143485435204        1.3014758647446636       -1.9109737766982946        1.6361632256592282       -1.8850919475645569       -1.7478039010802886       0.94009601410365229        1.7621172994873870      -0.94521258932584418        1.4819106800092952       -1.0347823403627139       -1.5162151331196498        1.5940809842953023       -1.9603379082636663        1.7462943359345600     
  -1.2745635179692798       -1.4773565468972669       -1.9922509971576350        1.3245702591114417        1.9777761615341405        1.8405615239030559        2.0701015023843055        1.6985347672897260        1.8838720539900862        1.0367577150039551       -1.6114159173641973      -0.85540568641686476       -1.2384380293703865        1.1061188604473937       -2.0422463572399590       -2.0805820843651714       -1.3516772913695416        1.5617854353965424       -1.0907443611199876        1.2354315519139472        1.8151137259079626       -1.6403821609780767       -1.7896949187602511        1.3967035878967247       -1.5683476461374755       -1.1586201617829059       -1.8395720725950462        1.1969171730431891        2.0067138622046001       -1.3658592048154645       -1.4172166998146507        1.9153873039735463       -1.6982168812234690       -1.7242879490086636        1.5122234703688118        1.4287962171077149        1.2640035200645146       -1.8948682211886088        1.6327648389344456       -1.8832776443996522       -1.7442535927785017       0.96511054629319448        1.7585834887800587      -0.93889659622393151        1.4821831006005310      -0.98489532939684865       -1.5137899312029077        1.5953287357528827       -1.9451063611734691        1.7269572455314302     
  -1.2552699764297433       -1.4819064250218092       -1.9886403433606397        1.3260892978390111        1.9796224034436654        1.8251920010482774        2.0605659514315144        1.6799608325094868        1.8728611334921859        1.0366228535819799       -1.6132709400320113      -0.82509612993442338       -1.2052182905662656        1.1163148776681717       -2.0206285860176298       -2.0613929396906547       -1.3361667864738507        1.5461128373915938       -1.0786232903967934        1.2271399025771315        1.8019803359090787       -1.6523830041194567       -1.8001118915727912        1.3784913399374472       -1.5805409836790889       -1.1673281455403608       -1.8201912789489467        1.1837721015264280        2.0221416942363319       -1.3938528756977833       -1.4307886412162649        1.9240553923511923       -1.6921868110550811       -1.7199581196596110        1.5098378152990988        1.4363001723164917        1.2831312522123253       -1.9003580411303085        1.6491653927797989       -1.8591852582861306       -1.7567701758532079       0.94850363140572946        1.7702539236828794      -0.92148438387420839        1.4596887991758227      -0.98348363070401168       -1.5377400077105567        1.6116418113330109       -1.9543628859425255        1.7196603332370290     
  -1.2861670292247882       -1.4845949758277228       -2.0051955423817018        1.3341906564832062        1.9755761680670734        1.8467272511772161        2.0566531270030048        1.7038965880644470        1.8894203304492740        1.0026832817690241       -1.6188955613500446      -0.79093305696901461       -1.2192913514768540        1.0830577278966527       -2.0535909689733320       -2.0956963034420855       -1.3205384405614489        1.5819039046456034       -1.0984774665824670        1.2284028765387986        1.8125611420030239       -1.6329605651675652       -1.7959688317379334        1.3819673951074578       -1.5770528479833661       -1.1479888162484584       -1.8268712401258460        1.1400316690733443        2.0213772905831924       -1.3662496238244606       -1.4291861734946307        1.9119558572315785       -1.6987078746631501       -1.7277499121870743        1.4957402893972194        1.4209595069139895        1.2786020964323823       -1.9007775652626036        1.6550907353025315       -1.8765946561845066       -1.7638855842515475       0.85436598656972518        1.7857440848299708      -0.97367894230510388        1.4702190305330203       -1.0269563597872893       -1.5313114279758584        1.6128489121580138       -1.9430275703925730        1.7498600644757982     
  -1.2960509186592928       -1.4853056329348340       -1.9918818217800662        1.3486112526274769        1.9506718502614284        1.8269578350008531        2.0489038005321465        1.6712978746206273        1.8689075847972108        1.0062425564748443       -1.6116846300935788      -0.85893592629254545       -1.2226690525823360        1.0714013695499613       -2.0359118581814717       -2.0649936836291203       -1.3527833567533272        1.5617603029650342       -1.1004926717130623        1.2505697373758586        1.7901605949997608       -1.6538373183076946       -1.7878424325275375        1.4064508623787682       -1.5552346385830760       -1.1637111191948450       -1.8378979597419318        1.1606189114588124        2.0053663735786071       -1.3918690337953386       -1.4418494807596296        1.8979250887912964       -1.6800013098820095       -1.7227295655889510        1.4998186204637822        1.4304221948147955        1.3094750377026092       -1.9182990923491552        1.6326133121150461       -1.8811104175762068       -1.7602099300573073       0.86102524965251315        1.7359630706814040      -0.91322487959802268        1.4706383543534236      -0.99380466729628025       -1.5238652382798414        1.6047627458837035       -1.9640426277333125        1.6887713431654696     
  -1.3124122731679981       -1.4698118208177324       -1.9807934406478529        1.3483755401853599        1.9746254706427719        1.8268174649343072        2.0573054807127655        1.6697295545967077        1.8518394153982849        1.0203790675476190       -1.5899009680563589      -0.83925250121634287       -1.2613702471716453        1.1058382993920721       -2.0207909387829490       -2.1025772015153072       -1.3413221375247897        1.5607731455050422       -1.0940880278597731        1.2330924756694304        1.7895087256119284       -1.6368187321017105       -1.7853480126441383        1.3950783392733035       -1.5678037001469827       -1.1298501137012387       -1.8265028488179367        1.1817616040657859        2.0269920162884811       -1.3960736503507865       -1.4291642554275432        1.9129544168310459       -1.6801701463223515       -1.7097925982506117        1.5258179027602057        1.4265644502801549        1.2931763543192714       -1.9056747607059505        1.6358408083299385       -1.8674562641322447       -1.7486279596547190       0.87946927273220543        1.7413030523873068      -0.93523892906249484        1.4984468904270642      -0.97920429759586369       -1.5509353699867261        1.5957764829181877       -1.9412917072537659        1.7167556960673405     
  -1.3039459115007472       -1.4857060414393501       -1.9736352138724884        1.3580227038798900        1.9644311544755617        1.8320352596753289        2.0952191461204550        1.6893929131290295        1.8536034179111187        1.0237419635263374       -1.6084090833213849      -0.78026411107690075       -1.2675837811501285        1.0998359810387324       -2.0234063416583674       -2.0842166835232416       -1.3409779565475468        1.5870930279535505       -1.1502106403752377        1.2379889830059660        1.7960668792557719       -1.6448895630011708       -1.7894581164375207        1.3833431863618004       -1.5725880998039616       -1.1988072163622510       -1.8303608358328778        1.1637963502607502        2.0410801045484455       -1.3928748147624512       -1.4435148372565583        1.9328925308494034       -1.6772196300741742       -1.7115377829018239        1.5514037106842604        1.4249871737929067        1.3156295664778084       -1.8925374434721116        1.6612919641469237       -1.8540647425121148       -1.7517281451924402       0.90251671834167813        1.7609887298594531      -0.93902449230464646        1.4773839592847611       -1.0192564213532751       -1.5475081307126799        1.6250110909229010       -1.9251813809215237        1.7277649688090009     
  -1.3251811341897761       -1.4903489073868199       -1.9760844800778670        1.3586596950319796        1.9516180575485580        1.8422026945700389        2.0801113390087247        1.7018089746717957        1.8847323713795066        1.0078512954613603       -1.5868824597407338      -0.77025536211362500       -1.2894032612358053        1.1078767220540440       -2.0175092794504872       -2.0471594806092517       -1.3631160223034042        1.5649437564829412       -1.1605952855641863        1.2219743005400290        1.7985812972649622       -1.6125454723432870       -1.7880745135125660        1.3995664551341940       -1.5600250227257821       -1.2268844871724602       -1.8155781741337180        1.1667969879179259        2.0258391386680010       -1.4070135330889890       -1.4511510773926761        1.9195506239077911       -1.6745077158585551       -1.7049942284231752        1.5416686513287059        1.4557289899270640        1.2964704982816766       -1.8902440651052996        1.6546841065877702       -1.8611871927861765       -1.7447130741072738       0.89345575607463346        1.7485875455446840      -0.88658684331720383        1.5025909197735028       -1.0683625091739009       -1.5299548829117688        1.6169949165662820       -1.9109125411188723        1.7313520411104890     
  -1.2945471837549822       -1.4822173519226667       -1.9822738461419223        1.3477234281151418        1.9690794939129515        1.8442213919091042        2.0535664229265382        1.6799091827442929        1.8760573534598850        1.0203462594314767       -1.5931855964339743      -0.73025120224984719       -1.2486245465178438        1.1285128133050073       -2.0076842058186992       -2.0613351893052796       -1.3444206227187092        1.5497694620654288       -1.1282849311395158        1.2576140498761339        1.8013843673282286       -1.6249781625498634       -1.7873545593419784        1.3829650542987100       -1.5528310520575113       -1.1909182054195806       -1.8148608430055873        1.1935890718112123        2.0139417800545023       -1.3708131990725703       -1.4516938717150532        1.9112171463599554       -1.6686148319135081       -1.7138986666905229        1.5341366184568690        1.4309927945807244        1.3005845313906552       -1.8885839550099055        1.6477983068269160       -1.8579156344204490       -1.7499071639305011       0.85558048708363510        1.7451614568562397      -0.93956836427173718        1.4949446345766166       -1.0489323443658924       -1.5311734924901703        1.6041416751384503       -1.9247613714828722        1.7118208422057051     
  -1.3088227173469791       -1.5022657147139797       -1.9748441975388320        1.3363773156517214        1.9523809115470141        1.8424250204729067        2.0528904480977541        1.6958615169621321        1.8660472470754546       0.95009242373681535       -1.5900268324913724      -0.76607097030156135       -1.2580816379129942        1.0714881287369316       -2.0122636215827572       -2.0578510540700736       -1.3512340847172259        1.5938593227624567       -1.1410921315603830        1.2249094093271249        1.7926770216483903       -1.6584616533224423       -1.8000536956791333        1.3600795581715122       -1.5660451182732844       -1.2100806094381833       -1.8310586815526357        1.1676699174468306        2.0038952325043926       -1.3877321082212251       -1.4466275312649575        1.8961195703592282       -1.6920420609385824       -1.7420435663523395        1.5314666944980446        1.4155715603763215        1.3001838387597908       -1.9067407813816202        1.6588580191147204       -1.8712983233095224       -1.7595129868683961       0.81901604720906762        1.7571020102080943      -0.88829872492000683        1.4734663742815288       -1.0256789580909831       -1.5233857384890257        1.6242818987534475       -1.9426981236683372        1.7227239219847261     
