 -0.29062280542615743      -0.39620052545206630      -0.90181921255204722       0.37766556676046398       0.90380362189002605       0.83540189725101377       0.97269345768699211       0.71373912156546759       0.85656844192290094       0.15235938430502752      -0.61338295396051967        4.3323712780981176E-002 -0.20789355919255992       0.18932692503181947      -0.94778404942361916      -0.98259031847718981      -0.32514174010682301       0.57359550267534332      -0.12088591144333534       0.30425608450983666       0.80026604436408300      -0.63851218954899891      -0.77832350242533954       0.42420508962150677      -0.56837233723810843      -0.14786604550562174      -0.80154627251517419       0.25146633854177164       0.91810954980113890      -0.37080650789452752      -0.48545901812262038       0.87655504082660007      -0.67344196869152229      -0.71051816972543047       0.54890655951950074       0.46042531222995109       0.34605166357037992      -0.88304561558165973       0.65542407284636384      -0.85494113464321175      -0.74340436100266227        9.6453433200334893E-002  0.77442426614975934       -1.5435173602810376E-002  0.51761365650810143       -7.7526039528265658E-002 -0.52766471753923139       0.62232287249417428      -0.93129579249874883       0.76337156589597088     
 -0.28229126935218146      -0.43342480009287376      -0.87970384050217643       0.37435254295563891       0.91433323508489661       0.82214416248624111       0.97890993193519804       0.73049389027863088       0.84666422861422075       0.15254179639743565      -0.62485140290190699        2.4605230444509855E-002 -0.25545640912857981       0.20194051784353795      -0.92930819761132799      -0.95451292267879806      -0.34646741931239516       0.59058762344058202      -0.10857489615724117       0.30224190034857418       0.81008841496754513      -0.63989104657805962      -0.76519624589661661       0.43076148478199078      -0.57603250443759346      -0.16380063061347530      -0.80159703355242906       0.25700537412058477       0.92955687495932171      -0.37142584931021044      -0.47745661148035673       0.88123210608067526      -0.68390143077383847      -0.69912718169652399       0.55995315270109358       0.49182848497472154       0.31938164745462538      -0.84712886544606025       0.65855000007821307      -0.83326415818546606      -0.73294182750906800        9.5159436282647170E-002  0.76548955079265080       -8.8201385978427371E-003  0.52098468741901083       -3.3643753172035849E-002 -0.53189043799629632       0.62700909463026633      -0.90788495740401565       0.74695266569635577     
 -0.24743389382514566      -0.41568763190459124      -0.88905740374464637       0.38242447616664693       0.91711903298362563       0.80985095312803834       0.95965483181955280       0.69143177778922604       0.83886365717406541       0.15580184748319800      -0.63822245339761619        4.4503426453567335E-002 -0.20678150337295767       0.20938936383955636      -0.91869304737736535      -0.95433401520851335      -0.35222501991311395       0.58655346343659442       -8.1761989731569187E-002  0.29365929478911307       0.78975775452873087      -0.67680102925901242      -0.77348306000240230       0.43922859515094087      -0.59266792083903463      -0.17040878391753847      -0.79552227587211100       0.25680303741251559       0.94333635194105181      -0.37930846107921301      -0.45459223679193572       0.88874173654073318      -0.69321252996375005      -0.73181437151262596       0.55583182980940238       0.48101716281023676       0.34484767198260446      -0.83652749029827644       0.66884238054480005      -0.81088250272863138      -0.74882359661841080        7.9389703182581761E-002  0.77242374469024044       -7.9903845287366618E-003  0.50605607396887287       -3.3207398035735650E-002 -0.54748863960693839       0.64472093924629592      -0.90122874105773465       0.73214750677620533     
 -0.28715386024653206      -0.44349100149708115      -0.89727755694883826       0.36692907589122459       0.92359221574096784       0.82253482176258752       0.96536471336095087       0.73480699250914483       0.85963460174468898       0.10791350708555557      -0.61765924345194445        2.5008124796393673E-002 -0.22051939870353471       0.15567388303467988      -0.93800270765480309      -0.96725096317112591      -0.30414667260970413       0.61407128464923466      -0.12183236003442523       0.27311686988124484       0.80441601951949682      -0.65015334600112262      -0.77961463748122983       0.40807620447388293      -0.58285920847378292      -0.15994973019187364      -0.79664912113275854       0.18391928781440114       0.93747047608843137      -0.35818212444880271      -0.48481170500158260       0.87305049109240984      -0.71212309142835095      -0.72624968100710241       0.52403496408339256       0.46789086698107168       0.32084569158459036      -0.85987341230534287       0.68114055899246495      -0.83305123489725186      -0.75572381816387679        4.1908422139878949E-002  0.78527723509176761       -4.6409421278030522E-002  0.50226530579993089       -8.4436488385939604E-002 -0.53979537149564050       0.64800017014003031      -0.91116073336972947       0.76265738261690752     
 -0.29130932024096923      -0.45470244582796421      -0.88610384386905239       0.39984653083756533       0.90419063298468860       0.81349553653656892       0.96343605629953000       0.69374111755542078       0.84037345498093585       0.11207365501936885      -0.62847884844621071        6.6936883759772439E-003 -0.23441532237311266       0.17732489896823811      -0.92496556036303346      -0.93796573400032723      -0.35172852368485552       0.59517167378340807      -0.12502561807565413       0.30402212088101394       0.78480406854119866      -0.66611207164107877      -0.78813129216691080       0.44898132138484131      -0.56546660657653280      -0.17879930576708372      -0.82083097344362432       0.22653320267718582       0.92355206951370095      -0.40199394143700712      -0.48856519466462317       0.86979024001792782      -0.68907845064057527      -0.71847932624748234       0.54484403134936321       0.48228998964505926       0.36649866676879839      -0.87271568656791143       0.66487866275306828      -0.85113703413757447      -0.76145840177607438        5.0603118856080390E-002  0.74847775668500605       -1.9880408656378464E-002  0.50225793044642852       -6.7355219513181644E-002 -0.53997161540396699       0.63998318200570881      -0.91669542230885881       0.70841878147441473     
 -0.33017800680356302      -0.43356612456629273      -0.86401230846746724       0.39132172521074093       0.91967256847857271       0.80737579624216038       0.98096281346272141       0.69463216511859682       0.83522582487801933       0.14983341240092515      -0.61197635735014722        4.0739788743984193E-002 -0.26445617772721741       0.20160686702507352      -0.95065800741797901      -0.98228953489898241      -0.34757986290339338       0.59954081322224673      -0.12868565831734166       0.29876412855917811       0.78069511557401783      -0.63451813104400279      -0.76878141026971569       0.45888899237346392      -0.58024211785154989      -0.16105854186241597      -0.80954715267687760       0.27330480427964460       0.95621365134135816      -0.39773737672502091      -0.49517922198965558       0.87949130682091103      -0.67581234718934224      -0.70583030037378802       0.56738905270667372       0.47314988638362748       0.34794178072107879      -0.84302004633228189       0.65957596377835492      -0.82105252447406374      -0.73334751139260057        7.6708074107426888E-002  0.75507746428920808       -2.5865426272516775E-003  0.53728500527468670       -2.7747480345193528E-002 -0.55968152284294825       0.62430584558264679      -0.91371099314047421       0.73137281188599390     
 -0.31247169612231479      -0.44744163562982769      -0.87120943908895676       0.41505464645732337       0.90732905572287281       0.81965572820453025       0.99956979546186997       0.71532276891474200       0.85072460939929540       0.13681514879596704      -0.61529319680791728        5.5876720545009737E-002 -0.28832909341073043       0.18495090036429204      -0.92346915170145594      -0.97436623749026641      -0.35139714970657482       0.62734190853031657      -0.16951871221546025       0.29878200235382646       0.79809370526627987      -0.66600011558704086      -0.77197775876524988       0.44764891154985131      -0.58299744366637274      -0.19682866474186284      -0.80677225365289240       0.23028723429222933       0.94704101607963087      -0.39264512476020508      -0.47776331996839744       0.89456844615906639      -0.68671596740902896      -0.71882505722060563       0.59127431365842520       0.46902299855069546       0.40063723277217572      -0.85390178286758667       0.67512165053335749      -0.82213583237947052      -0.74782276268379888        8.2647041316716269E-002  0.77715018680725600       -2.4086882929307371E-002  0.51429971226164894       -7.1135148750432545E-002 -0.54499211193780972       0.65434933616619972      -0.90045012460059903       0.74744914001178919     
 -0.34872028438678981      -0.47458955154203514      -0.87574447979060988       0.40231511596434055       0.89789549161456872       0.82413691647667453       0.96638378472294117       0.71012423426029869       0.85715505114198876       0.14448110726273780      -0.59212141490849157        3.5126900087031392E-002 -0.29347222876620216       0.19975181218559043      -0.93398919774486644      -0.94472282636152771      -0.38838824351170392       0.59984873109767201      -0.20194047970479972       0.29558561315067361       0.79619342643024615      -0.61657129790780352      -0.77733014482269869       0.43583827553798110      -0.57921852171285015      -0.24892212475367642      -0.79501572465820547       0.26369978512529674       0.94435617518268145      -0.43460148091636447      -0.51089423311638082       0.87631174352839392      -0.67452334865775221      -0.70219375250273486       0.58520814289791223       0.50653382157895521       0.34325825054692433      -0.84558892849570355       0.69001338771628729      -0.82811211836365217      -0.72545534739807016        8.9364995255173829E-002  0.76199067792281550       -3.0094323966835739E-002  0.53811273999993792      -0.12042790617490673      -0.55441137385555250       0.64882062689702225      -0.89638595934842946       0.74457431157120690     
 -0.30771745298141429      -0.47642280561145139      -0.88979420547129484       0.40503486547271822       0.90231414400468357       0.81856749688631092       0.94355943779614371       0.68634025158223200       0.83623463979672374       0.15799694975873146      -0.61085481143445675        2.7465400051749786E-002 -0.26377231526774814       0.20715269530983793      -0.92407157688571528      -0.95397435799682206      -0.34859004237665131       0.59354364858921649      -0.14394596468097204       0.31099562555400623       0.79386255306800513      -0.63921452378110211      -0.78304065863556993       0.44332933285251869      -0.56218548952105896      -0.20509038621094661      -0.80190038231092109       0.26429815718134114       0.93712442876501867      -0.38291251168013790      -0.49737730545953085       0.86594069285487263      -0.67958255244647903      -0.72669126835071307       0.57141528613013437       0.47605585941567635       0.34925603586792336      -0.85563364711973033       0.67100995420847831      -0.83394007527375436      -0.76182700135330550        6.4669102266238163E-002  0.75721759673088151       -4.2090791881968709E-002  0.54945501055755464      -0.10535777362536405      -0.52671088838566393       0.63314591682821442      -0.91781892578305146       0.71982395964654344     
 -0.33187767520952138      -0.47402775311870676      -0.89380399008221723       0.37841998187628562       0.87897963067441265       0.82260839161733401       0.96034145915380964       0.72075435187970971       0.84650418823074769        7.8372640011278361E-002 -0.62026341208057456        8.1378504419594966E-006 -0.27140397138040218       0.14877331874672037      -0.93080240831494188      -0.96302924018418012      -0.37841021868261887       0.64258787009484164      -0.18073046735593581       0.27729426712383121       0.78955846650077977      -0.65974960749014788      -0.78862206700444748       0.39597699709364315      -0.58888177634853922      -0.23220760768236895      -0.81260778718289550       0.24942482818748848       0.93011127779562874      -0.40986221377221621      -0.50386572897199855       0.85994823617673866      -0.70439955384058939      -0.74747405770919806       0.57538425373539470       0.46860408085407879       0.32725144048984417      -0.87628433836372899       0.68300742714866225      -0.83427519921101390      -0.76270908066822618        2.3465973098734518E-002  0.76655476276250878       -2.0576269490655070E-002  0.52577496629999110       -7.3589038176316526E-002 -0.54998866488155707       0.67265541968980924      -0.91686598738786806       0.73762276232938728     
